Id,name,online_order,book_table,rating,votes,location,rest_type,dish_liked,cuisines,approx_cost,type
7735,BBxR,No,No,3.5,11,Marathahalli,Delivery,NA,"Biryani, Kebab",400,Delivery
7738,Epic Biryani,No,No,0,0,Whitefield,"Takeaway, Delivery",NA,"Biryani, Kebab",300,Delivery
7739,PR Kitchen,No,No,0,0,Whitefield,Quick Bites,NA,"South Indian, Chinese",350,Delivery
7740,Sultans Biryani,No,No,3,10,Marathahalli,Delivery,NA,"Biryani, North Indian",700,Delivery
7741,Spoon Me,No,No,3.4,8,Whitefield,Delivery,NA,"Bengali, North Indian, Chinese",400,Delivery
7743,Niralas Home Kitchen,No,No,0,0,Marathahalli,Delivery,NA,"Bihari, North Indian",300,Delivery
7744,BBQ King,No,No,3.4,6,Marathahalli,Casual Dining,NA,"Fast Food, Chinese, Burger, Hot dogs, Sandwich",400,Delivery
7746,Wow Tiffin Food,No,No,0,0,Whitefield,Quick Bites,NA,North Indian,200,Delivery
7748,Meat And Eat,No,No,3.4,5,Whitefield,Quick Bites,NA,"Fast Food, Burger",500,Delivery
7749,Vishwaas Take Away,No,No,3.2,7,Marathahalli,Quick Bites,NA,"North Indian, Chinese",250,Delivery
7768,Pindi Bangalore,No,No,0,0,Whitefield,Casual Dining,NA,"North Indian, Chinese, Biryani, Street Food",950,Delivery
7769,Chattorey  The Family Restaurant,No,No,3.4,37,Marathahalli,Casual Dining,NA,"North Indian, Chinese",400,Delivery
7770,Tasty Food,Yes,No,0,0,Whitefield,Quick Bites,NA,"North Indian, Chinese",300,Delivery
7772,Happy Kitchen,No,No,3.8,78,Marathahalli,Quick Bites,"Biryani, Idli, Vada, Chicken Curry","North Indian, Chinese",350,NA
7775,Noibidya,No,No,3.5,44,Marathahalli,Quick Bites,Fish,"North Indian, Bengali",400,Delivery
7776,Inhouse Burger,No,No,3,10,Whitefield,Quick Bites,NA,"Burger, Fast Food",500,Delivery
7778,Shiv sagar,No,No,0,0,Whitefield,Quick Bites,NA,"South Indian, Street Food, North Indian",250,Delivery
7779,Nawab Di Biryani,Yes,No,0,0,Whitefield,"Takeaway, Delivery",NA,"Biryani, Mughlai",400,Delivery
7780,Shakes365,No,No,0,0,Whitefield,Beverage Shop,NA,Beverages,300,Delivery
7783,New Udupi Delicacy,Yes,No,3.9,84,Whitefield,Quick Bites,"Filter Coffee, Plain Dosa","South Indian, North Indian, Chinese",250,Delivery
7784,Dakshin Spice,Yes,Yes,3.8,384,Marathahalli,Casual Dining,"Mutton Keema Biryani, Panneer Butter Masala, Pot Biryani, Vegetable Biryani, Thali, Dal Makhani, Tangdi Kabab","South Indian, North Indian, Chinese, Biryani",800,Delivery
7785,Moriz Restaurant,Yes,No,2.8,1870,Brookefield,Casual Dining,"Al Faham Chicken, Kalmi Kebab, Bbq Chicken, Chicken Tikka, Shawarma, Malabari Biryani, Chicken Wrap","Arabian, North Indian, Biryani, Chinese, Seafood",750,Delivery
7786,New Food Magic,Yes,No,3.7,114,Marathahalli,Quick Bites,"Biryani, Paratha","North Indian, Chinese, Biryani",400,Delivery
7787,Chef Bakers,Yes,No,2.8,43,Marathahalli,"Bakery, Quick Bites","Brownie Chocolate, Donut",Bakery,450,Delivery
7788,Basmati Restaurant,Yes,No,3.1,20,Whitefield,Quick Bites,NA,"North Indian, South Indian, Chinese, Biryani",350,Delivery
7789,Ooty Chocolates,Yes,No,3.6,16,Whitefield,Dessert Parlor,NA,Desserts,300,Delivery
7790,Uma Bhai Restaurant,Yes,No,3.6,26,Marathahalli,Quick Bites,NA,Oriya,200,Delivery
7791,Cafe Petu,Yes,No,3.8,373,Marathahalli,Quick Bites,"Paratha, Pizza Parantha, Tea, Sandwich, Honey Chilli Potatoes, Pasta Alfredo, Coffee","North Indian, Sandwich",300,Delivery
7793,Kolkata Famous Katti Rolls,Yes,No,3.4,8,Marathahalli,Quick Bites,NA,"Fast Food, Rolls",200,Delivery
7794,Flavors Restaurant,Yes,No,2.9,16,Whitefield,Casual Dining,NA,"North Indian, Chinese",700,Delivery
7795,Kreme Delight,Yes,No,3.4,20,Whitefield,Bakery,NA,"Bakery, Desserts",300,Delivery
7796,Delicious Cakes,Yes,No,3.1,9,Marathahalli,Dessert Parlor,NA,Bakery,400,Delivery
7797,Baskin Robbins,Yes,No,3.9,51,Brookefield,Dessert Parlor,NA,"Ice Cream, Desserts",250,Delivery
7798,Rafoo Chakkar,Yes,No,3.9,385,Whitefield,Quick Bites,"Veg Tandoori Momos, Keema Pav, Butter Chicken, Pav Bhaji, Rolls, Galauti Kebab, Achari Paneer","North Indian, Rolls",300,Delivery
7799,Zeees,Yes,No,3.7,34,Whitefield,Quick Bites,NA,"Fast Food, North Indian, Street Food",300,Delivery
7800,Amaravati Authentic Andhra Restaurant,Yes,No,3,148,Brookefield,Casual Dining,"Thali, Chilli Chicken, Chicken Curry, Andhra Meal, Vegetable Biryani","Andhra, Chinese, North Indian, Biryani",600,Delivery
7801,Nandas,Yes,No,3.6,195,Marathahalli,Casual Dining,"Chicken Guntur, Andhra Meal, Hyderabadi Chicken Biryani, Butter Naan, Andhra Thali","Andhra, North Indian, Chinese, Seafood, Biryani",650,Delivery
7802,Jagannath Delicacy,No,No,0,0,Brookefield,Casual Dining,NA,"North Indian, Chinese",500,Delivery
7803,Yumlane,Yes,No,3.4,23,Brookefield,"Takeaway, Delivery",NA,"Pizza, Fast Food",200,Delivery
7805,Master Chifoo,Yes,No,3.9,55,Marathahalli,Casual Dining,Momos,"Chinese, Thai, Momos",800,Delivery
7808,O2 Juice Bar,Yes,No,3.5,11,Marathahalli,"Beverage Shop, Quick Bites",NA,"Juices, Fast Food",200,Delivery
7809,Dhaba Social,Yes,No,4,463,Brookefield,Casual Dining,"Tandoori Chicken, Chicken Malai Tikka, Lassi, Tandoori Aloo, Paneer Lababdar, Kalmi Kabab, Bruschettas",North Indian,700,Delivery
7810,Cream and Fudge,Yes,No,3.1,9,Brookefield,Dessert Parlor,NA,"Ice Cream, Desserts",250,Delivery
7811,Sudhir Vada Pav & Paratha Center,Yes,No,3.4,11,Marathahalli,Quick Bites,NA,Street Food,250,Delivery
7812,99 Caffe,Yes,No,3.6,106,Brookefield,Quick Bites,"Mudpie, Sandwich, Masala Dosa, Hot Coffee, Pasta, Pizza Dosa, Paratha","South Indian, North Indian, Chinese",250,Delivery
7814,New Udupi Upahar,Yes,No,3.8,39,Marathahalli,Quick Bites,NA,"Chinese, North Indian, South Indian",300,Delivery
7815,Mangalore Lunch Home,Yes,No,3.4,8,Whitefield,Quick Bites,NA,"North Indian, South Indian, Mangalorean",300,Delivery
7816,Kabab Magic,Yes,No,3,451,Marathahalli,Casual Dining,"Chicken Grill, Shawarma, Biryani, Grape Juice, Rolls, Paratha, Chicken Tikka Roll","North Indian, Kebab, Fast Food",500,Delivery
7817,HomelyDelight,Yes,No,3.8,33,Brookefield,Quick Bites,NA,North Indian,300,Delivery
7819,Ginger & Garlic,Yes,No,3.6,92,Brookefield,Quick Bites,"Biryani, Chicken Curry","South Indian, North Indian, Chinese",350,Delivery
7820,Zeeshan,Yes,No,3.6,89,Marathahalli,Quick Bites,Mutton Biryani,"North Indian, Kebab, Biryani, Rolls",700,Delivery
7822,SLV Grand,Yes,No,3.3,57,"ITPL Main Road, Whitefield",Quick Bites,NA,South Indian,300,Delivery
7823,Puchkas,Yes,No,4.1,673,Marathahalli,Quick Bites,"Chaat, Panipuri, Jalebi, Vada Pav, Samosa, Gol Gappe, Chole Bhature","Street Food, North Indian",200,Delivery
7824,Sankranti,Yes,No,3.6,83,Marathahalli,Casual Dining,NA,Andhra,600,Delivery
7825,Desi Doze,Yes,No,3.8,147,Whitefield,Quick Bites,"Lassi, Paratha, Chaach, Chole Bhature, Thali","North Indian, Fast Food",400,NA
7827,Hunger Stop,Yes,No,3.7,100,Whitefield,Quick Bites,NA,"North Indian, Chinese, Fast Food",300,Delivery
7828,Kakaji,Yes,No,3.7,205,Marathahalli,Quick Bites,"Thali, Lassi, Rice, Chole Bhature, Paratha, Dal Makhani, Dal Tadka",North Indian,350,Delivery
7829,Andhra Ruchulu,Yes,No,3.7,106,Brookefield,Food Court,Biryani Combo,"Andhra, North Indian, Chinese, Biryani",500,Delivery
7830,South House,Yes,No,3.8,97,Brookefield,Casual Dining,"Egg Biryani, Roti, Mutton Biryani, Chicken Chettinad","South Indian, Biryani",800,Delivery
7831,Oakleaf,Yes,No,3.9,40,Whitefield,Casual Dining,Salmon,"Asian, Continental, North Indian, Italian",2000,Delivery
7832,Kidilum,Yes,No,3.8,207,Whitefield,Quick Bites,"Beef Fry, Appam, Chicken Curry, Kerala Parotta, Idiyappam, Egg Curry, Biryani","Kerala, Chinese, North Indian",350,Delivery
7833,Mad Over Donuts,Yes,No,3.7,28,Whitefield,Dessert Parlor,NA,"Bakery, Desserts, Beverages",450,Delivery
7834,Pot Biryani,Yes,No,3.1,111,Whitefield,Quick Bites,Dum Biryani,"North Indian, Chinese, Biryani, Seafood",600,Delivery
7835,MK Dabbawala,No,No,3.2,19,Brookefield,Delivery,NA,North Indian,400,Delivery
7836,Tandooriwala,Yes,No,2.7,24,Whitefield,"Food Court, Quick Bites",NA,"North Indian, Mughlai",700,Delivery
7837,Friends Diner,Yes,No,2.8,36,Whitefield,Casual Dining,"Chicken Steak, Cheese Balls","Continental, Italian, Pizza",700,Delivery
7838,Sanjha Chulha,Yes,Yes,4,152,Marathahalli,Casual Dining,"Vegetable Biryani, Paneer Tikka Masala, Butter Chicken, Faluda, Dal Makhani, Tandoori Chicken, Chicken Biryani","North Indian, Pizza, Fast Food",800,Delivery
7839,Cake 24x7,Yes,No,3.2,10,Whitefield,Bakery,NA,"Bakery, Desserts",450,Delivery
7840,Raapchick,Yes,No,3.6,49,Brookefield,Quick Bites,Burgers,"Fast Food, Burger",300,Delivery
7841,Chinese Street,Yes,No,3.1,61,Marathahalli,Delivery,"Noodles, Momos",Chinese,550,Delivery
7842,Mist n Creams,Yes,No,3.8,49,Whitefield,Dessert Parlor,Friendly Staff,Ice Cream,400,Delivery
7843,Dawat,Yes,No,3.5,57,Marathahalli,Quick Bites,NA,"North Indian, Chinese",400,Delivery
7844,Andhra Kafe,Yes,No,3.8,241,Whitefield,Casual Dining,"Biryani, Thali, Lemon Tea, Lassi, Coffee, Masala Paneer, Roti","Andhra, South Indian, North Indian, Biryani",550,Delivery
7845,Chikpet Donne Biriyani House,Yes,No,3.3,18,Whitefield,Food Court,NA,"Biryani, Kebab",400,Delivery
7846,Treat Restaurant,Yes,No,2.8,31,Whitefield,Casual Dining,"Appam, Egg Curry","South Indian, North Indian, Chinese",400,Delivery
7847,Freshkhilao,Yes,No,3.4,372,Brookefield,Casual Dining,"Chicken Grill, Masala Papad, Shawarma, Mutton Kosha, Paratha, Kalmi Kebab, Gulab Jamun","Chinese, North Indian, Biryani, Juices",750,Delivery
7848,Hot Brixx,Yes,No,3.7,23,Marathahalli,Quick Bites,NA,"Italian, Pizza",500,Delivery
7849,Aashish Foods,Yes,No,2.7,35,Brookefield,Quick Bites,Paratha,North Indian,150,Delivery
7850,Apna Hotel,Yes,No,3.5,26,Whitefield,Quick Bites,NA,"North Indian, Hyderabadi",300,Delivery
7851,Dawat Midnight Express,Yes,No,3.1,29,Marathahalli,"Takeaway, Delivery",NA,"North Indian, Chinese",450,Delivery
7852,Haveli,Yes,No,3.7,61,Marathahalli,Casual Dining,Biryani,"Biryani, North Indian, Mughlai",700,Delivery
7855,Taco Bell,Yes,No,3.9,147,Whitefield,Quick Bites,"Tacos, Nachos, Pizza, Mexican Fries","Mexican, American, Fast Food",600,Delivery
7856,Celebrations 365,Yes,No,3.3,4,Brookefield,Dessert Parlor,NA,"Desserts, Ice Cream",350,Delivery
7857,JLT Food,Yes,No,3.6,23,Whitefield,Quick Bites,NA,North Indian,450,Delivery
7858,The IT Crowd,Yes,No,2.8,20,Whitefield,Quick Bites,NA,"North Indian, Burger, Sandwich, Chinese",400,Delivery
7859,Little Nature,Yes,No,3.1,46,Marathahalli,"Quick Bites, Beverage Shop",NA,"Juices, Ice Cream, Fast Food",250,Delivery
7861,YumYumSouth,Yes,No,3.5,51,Whitefield,Delivery,Lemon Rice,South Indian,600,Delivery
7863,Sindhuri Restaurant,Yes,No,3.1,19,Marathahalli,Casual Dining,NA,"Chinese, North Indian, Biryani",600,Delivery
7864,NYS Kitchen,Yes,No,3.7,25,Whitefield,Quick Bites,Pasta,"North Indian, Chinese",500,Delivery
7865,Konaseema Grand,Yes,No,3.2,379,Whitefield,Casual Dining,"Buttermilk, Chicken Biryani, Lassi, Tandoori Chicken, Bamboo Biryani, Mutton Biryani, Vegetable Biryani","North Indian, Mughlai, Andhra, Biryani",1000,NA
7867,Luscious Folks,Yes,No,3.9,217,Marathahalli,Quick Bites,"Roti, Rice",North Indian,250,Delivery
7868,Nandi Mess  Feel Like Moms,Yes,No,3.6,30,Whitefield,Quick Bites,NA,South Indian,250,Delivery
7869,Golden Rice,Yes,No,4.2,175,Marathahalli,Casual Dining,"Chicken Masala, Vegetable Biryani, Lassi, Paratha, Butter Naan, Butter Chicken, Veg Platter","North Indian, Mughlai, Seafood, Chinese",1000,Delivery
7870,Butterly Cafe,Yes,No,3.1,14,Whitefield,Cafe,NA,Cafe,550,Delivery
7871,Orzuv,Yes,Yes,3.8,818,Whitefield,"Casual Dining, Cafe","Tabakh Maaz, Phirni, Mutton Kanti, Saffron Kahwa, Tea, Mutton Roganjosh, Meat Balls","Kashmiri, Cafe",1100,Delivery
7872,Kudil Kerala Kitchen,Yes,No,3.8,47,Marathahalli,Quick Bites,"Roast Chicken, Appam, Kadala Curry, Fish Fry",Kerala,300,Delivery
7873,Kettle & Kegs,Yes,No,3.2,4,Whitefield,Delivery,NA,"Tea, Beverages",200,Delivery
7874,Paakam,Yes,No,3.7,64,Marathahalli,Quick Bites,NA,South Indian,150,Delivery
7876,Mithai Time,Yes,No,3,56,Whitefield,"Sweet Shop, Quick Bites",NA,"Mithai, North Indian, Street Food",200,Delivery
7877,Visantoe,Yes,No,3.2,8,Whitefield,Kiosk,NA,Fast Food,400,Delivery
7878,We Foodie,Yes,No,2.6,21,Whitefield,Quick Bites,NA,"Fast Food, North Indian",300,Delivery
7880,Cookie Man,Yes,No,3.2,5,Whitefield,Bakery,NA,Bakery,150,Delivery
7882,Izakaya Gastro Pub,Yes,Yes,3.8,129,Whitefield,"Bar, Casual Dining","Beer, Chicken Guntur, Paneer Tikka, Fish, Noodles, Cocktails, Gulab Jamun","North Indian, Continental, Mediterranean",1200,Delivery
7883,Hottey Smokey,Yes,No,3.8,81,"ITPL Main Road, Whitefield",Food Court,"Chicken Shashlik, Pasta, Veg Sizzler","Continental, Fast Food",500,Delivery
7884,Vaigai Express,Yes,No,3.3,9,Whitefield,Food Court,NA,"South Indian, North Indian, Chinese",400,Delivery
7885,South Treat,Yes,No,3.4,4,Whitefield,Food Court,NA,South Indian,400,Delivery
7887,Rolls Mania,Yes,No,3.8,117,Whitefield,Quick Bites,Rolls,"Fast Food, Rolls",450,Delivery
7888,Yumatos,Yes,No,3.3,7,Whitefield,Quick Bites,NA,"North Indian, Chinese",500,Delivery
7889,Parasme,Yes,No,3.6,42,Marathahalli,"Quick Bites, Dessert Parlor",NA,"Continental, Italian, Chinese, North Indian, Momos",400,Delivery
7890,The Grilled & Fried,Yes,No,3.2,126,Whitefield,Quick Bites,"Potato Fries, Chicken Curry",Fast Food,300,Delivery
7891,New Rajalakshmi Sweets,Yes,No,3.3,6,Whitefield,Sweet Shop,NA,Mithai,300,Delivery
7892,AutoExpress  Hot Dogs,Yes,No,3.5,13,Whitefield,"Takeaway, Delivery",NA,Fast Food,300,Delivery
7893,Friendz Zone,Yes,No,3.6,39,Whitefield,Quick Bites,Chai,"North Indian, Street Food",400,Delivery
7894,Daniyals,Yes,No,3.5,178,Marathahalli,Casual Dining,"Phirni, Chicken Chaap, Mutton Biryani, Paratha","North Indian, Biryani, Mughlai, Kebab",800,Delivery
7895,Drunken Monkey,Yes,No,3.9,97,Marathahalli,"Beverage Shop, Quick Bites",Sandwich,"Beverages, Fast Food",400,Delivery
7896,Tayabbs,Yes,No,3.3,7,Whitefield,Quick Bites,NA,"Fast Food, Rolls",350,Delivery
7897,Petoo,Yes,No,4,141,Whitefield,Casual Dining,"Biryani, Gulab Jamun, Pav Bhaji","North Indian, Fast Food, Street Food",800,Delivery
7898,Sree Krishna Kafe,Yes,No,3.7,55,Whitefield,Quick Bites,NA,South Indian,200,Delivery
7899,China On My Plate,Yes,No,3,17,Whitefield,Casual Dining,NA,Chinese,800,Delivery
7900,Cheers Life,Yes,No,3.4,4,"Varthur Main Road, Whitefield",Kiosk,NA,"Beverages, Juices",300,Delivery
7901,Lassi,Yes,No,3.3,16,Marathahalli,"Beverage Shop, Quick Bites",NA,"Beverages, Juices, Ice Cream, Sandwich, Fast Food",200,Delivery
7902,Foreign Caf,Yes,No,3.6,43,Whitefield,Delivery,"Burgers, Pasta, Chicken Sandwich, Chocolate Cake",Continental,500,Delivery
7903,INDULGE by InnerChef,Yes,No,3.6,32,Whitefield,Bakery,NA,"Desserts, Bakery",400,Delivery
7904,Kaka Food Corner,Yes,No,3.4,86,Whitefield,Quick Bites,"Panneer Butter Masala, Lassi",North Indian,300,Delivery
7906,Hoodi Baba A Streat Caff,Yes,No,3.7,38,Whitefield,Quick Bites,NA,"North Indian, Street Food",300,Delivery
7907,Aaha,Yes,No,3.6,94,Brookefield,Quick Bites,"Paratha, Tandoori Chicken, Panneer Butter Masala, Chole Bhature","North Indian, Chinese",300,Delivery
7908,The Big Grill,Yes,No,3.4,9,Marathahalli,Quick Bites,NA,"North Indian, Chinese, Mughlai",400,Delivery
7909,World In A Bowl,Yes,No,3.5,15,Whitefield,Delivery,NA,"Continental, North Indian, Desserts, Beverages",600,Delivery
7910,Ganga Foods,Yes,No,3.5,17,Marathahalli,Quick Bites,NA,"South Indian, Chinese",200,Delivery
7911,The Difference,Yes,No,2.7,18,Whitefield,Casual Dining,NA,"North Indian, Chinese, Arabian",600,Delivery
7913,Bombay Sandwich Company,Yes,No,3.6,40,Whitefield,Delivery,NA,"Sandwich, Beverages",400,Delivery
7914,SwadDeshi Restaurant,Yes,No,3.5,13,Marathahalli,Quick Bites,NA,"South Indian, Chinese",300,Delivery
7916,Bufferia Express,Yes,No,3.4,18,East Bangalore,Delivery,NA,"North Indian, Chinese",800,Delivery
7917,Konark Restaurant,Yes,No,3.2,90,Marathahalli,Quick Bites,NA,"North Indian, South Indian",200,Delivery
7918,Southern Spice,Yes,No,4,121,"Varthur Main Road, Whitefield",Casual Dining,"Hyderabadi Biryani, Palak Paneer, Veg Thali, Mushroom Biryani, Mutton Biryani","North Indian, Chinese, Biryani, Andhra",800,Delivery
7919,Erivum Puliyum,Yes,No,3.9,51,Brookefield,Quick Bites,NA,"Kerala, South Indian, Seafood",500,Delivery
7920,Mum?s Kitchen,Yes,No,3.5,118,Marathahalli,Delivery,"Paratha, Chole Bhature, Matar Paneer, Baingan Bartha","North Indian, South Indian",200,NA
7922,Treat,Yes,No,3.8,60,Whitefield,Casual Dining,"Butter Chicken, Lassi, Thali, Dal Makhani, Mutton Roganjosh, Paneer Tikka, Malai Kofta","North Indian, Mughlai",800,Delivery
7923,Rayalaseema Spices,Yes,No,3.5,35,Brookefield,Casual Dining,NA,"Andhra, South Indian",550,Delivery
7924,The Big Spoon,Yes,No,3.8,45,Whitefield,Casual Dining,NA,"North Indian, Mughlai",750,Delivery
7926,Andhra Central,Yes,No,3.1,13,Marathahalli,Food Court,NA,Andhra,400,Delivery
7927,Risalo Pizzeria,Yes,No,4,121,Brookefield,Quick Bites,"Veggie Pizza, French Fries","Pizza, Italian, Desserts",900,Delivery
7929,Mad About China,Yes,No,3.9,146,Whitefield,Food Court,NA,"Chinese, Momos",600,Delivery
7930,Dragon Box,Yes,No,3,12,Whitefield,Takeaway,NA,"Chinese, Momos",450,Delivery
7931,Best In Klass,Yes,No,3.2,47,Whitefield,Quick Bites,NA,South Indian,200,Delivery
7932,All Shook Up,Yes,No,3.6,34,Marathahalli,"Dessert Parlor, Beverage Shop",NA,"Desserts, Beverages",300,Delivery
7933,Ginger Mint,Yes,No,3,5,Marathahalli,Casual Dining,NA,"North Indian, South Indian, Chinese",600,Delivery
7934,The Litti Company,Yes,No,3.6,26,Whitefield,"Takeaway, Delivery",NA,Bihari,400,Delivery
7941,Hashtag Kitchen,Yes,No,3.4,51,Marathahalli,Casual Dining,"Ghee Rice, Biryani, Chicken Bharta, Roti","North Indian, Biryani, Chinese",600,Delivery
7942,Punjabi by Nature 20,Yes,No,4.2,416,Whitefield,"Casual Dining, Microbrewery","Cocktails, Beer, Jalebi, Tandoori Chicken, Mocktails, Paneer Tikka, Galauti Kebab",North Indian,1600,Delivery
7943,Meghana Grand,Yes,No,3.5,131,Whitefield,Casual Dining,Chicken Biryani,"Biryani, Andhra",800,Delivery
7948,Nawabi Zaica,Yes,No,3.5,19,Marathahalli,Casual Dining,NA,"North Indian, Mughlai, Chinese",600,Delivery
7949,Bageecha,Yes,No,2.2,479,Marathahalli,Casual Dining,"Schezwan Chicken, Butter Chicken, Beer, Onion Pakoda, Tandoori Chicken, Dal Makhani, Lemon Chicken","North Indian, Chinese",650,Delivery
7951,Subway,Yes,No,2.8,52,Whitefield,"Quick Bites, Food Court",NA,"Salad, Fast Food",600,Delivery
7952,Kaayal,Yes,No,3.2,267,Brookefield,Casual Dining,"Appam, Buttermilk, Idiyappam, Kerala Parotta, Chicken Curry, Paratha, Fish Fry","Kerala, Chinese",500,Delivery
7953,Jade,Yes,Yes,3.7,690,Brookefield,Casual Dining,"Chicken Manchow Soup, Lime Soda, Clear Soup, Spring Roll, Veg Manchurian, Chilli Potatoes, Wonton Soup","Chinese, Seafood, Momos",750,Delivery
7954,Juice Junction,Yes,No,3.7,17,Marathahalli,Kiosk,NA,"Juices, Fast Food, South Indian, Chinese",150,Delivery
7955,Regale Restaurant,Yes,No,3.6,68,Marathahalli,Quick Bites,NA,"North Indian, Chinese",350,Delivery
7956,Five Spice Dining,Yes,No,3.6,55,Marathahalli,Casual Dining,"Biryani, Fried Rice","Chinese, North Indian, South Indian",750,Delivery
7957,Ambur Hot Dum Biryani,Yes,No,3,13,Whitefield,Quick Bites,NA,Biryani,200,Delivery
7958,ShaanEPunjab,Yes,No,2.9,84,"ITPL Main Road, Whitefield",Casual Dining,"Butter Chicken, Chicken Tikka Masala, Paneer Tikka Masala, Sweet Lassi",North Indian,500,Delivery
7959,The Wok,Yes,No,2.8,89,Whitefield,Food Court,"Momos, Chop Suey","Chinese, Momos",500,Delivery
7960,Delhi Restaurant,Yes,No,3.6,194,Whitefield,Quick Bites,"Dal Makhani, Reshmi Kebab, Thali, Panneer Butter Masala, Naan, Rice, Masala Papad","North Indian, Mughlai, Chinese",350,Delivery
7961,Amoeba Sports Bar,Yes,Yes,3.9,568,Whitefield,"Lounge, Bar","Pasta, Fish, Beer, Chicken Wings, Mocktails, Gulab Jamun, Lunch Buffet","Continental, Chinese",1000,Delivery
7963,Mughal Restaurant,Yes,No,3.3,218,Brookefield,Casual Dining,"Chicken Lollipop, Idiyappam, Chicken Biryani, Fried Rice, Roti, Kerala Parotta, Pepper Chicken","North Indian, Mughlai, Chinese",550,Delivery
7964,Gelato Italiano,Yes,No,2.9,38,Whitefield,"Dessert Parlor, Kiosk","Cheesecake, Kulfi","Ice Cream, Bakery, Desserts",200,Delivery
7965,Momo Bites,Yes,No,3.4,19,Marathahalli,Food Court,NA,Tibetan,350,Delivery
7966,Kolkata Famous Kathi Rolls,Yes,No,3.6,37,Brookefield,Quick Bites,NA,"Chinese, Rolls",150,Delivery
7968,Happy Singh,Yes,No,3.8,507,Whitefield,Casual Dining,"Deluxe Thali, Mango Lassi, Hara Bhara Kebab, Jumbo Lassi, Jal-jeera, Amritsari Paneer, Gulab Jamun","Chinese, North Indian",900,Delivery
7969,Deckers Lane,Yes,No,2.1,242,Marathahalli,Quick Bites,"Rolls, Rasgulla, Fish Fry, Bhetki Paturi, Mutton Kosha, Veg Thali, Luchi",Bengali,400,Delivery
7970,Indian Tadka,Yes,No,3.7,214,Whitefield,Food Court,"Rice, Paratha, Chicken Tikka Biryani, Tandoori Chicken, Lassi, Dal Makhani, Punjabi Veg Thali",North Indian,700,Delivery
7971,Jaffas Biryani,Yes,No,3.8,429,Marathahalli,Casual Dining,"Mutton Biryani, Fish Biryani, Paneer Biryani, Egg Biryani, Vegetable Biryani, Raita, Hyderabadi Biryani","Biryani, North Indian, Chinese",550,Delivery
7972,Biryani Park,Yes,No,3.5,86,Brookefield,Casual Dining,Hyderabadi Biryani,"North Indian, Biryani, Chinese, Mughlai",500,Delivery
7973,Sbarro,Yes,No,3.3,80,Whitefield,Food Court,"Garlic Bread, Pasta, Cheesy Pizza",Pizza,500,NA
7975,The Diner,Yes,No,3.6,197,Whitefield,Casual Dining,"Paneer Tikka Masala, Hyderabadi Chicken Biryani","North Indian, Chinese, Andhra, Biryani",700,NA
7977,Master Brothers,Yes,No,3.3,7,Whitefield,Bakery,NA,"Desserts, Bakery",450,Delivery
7978,A Southern Fair,Yes,No,3.2,16,Whitefield,Casual Dining,NA,"Biryani, Seafood, South Indian",750,Delivery
